label,frame,time,x,y,xoffset,yoffset,distance_to_t1,interaction_with_t1,distance_to_t3,interaction_with_t3,distance_to_t4,interaction_with_t4
t2,221,00:00:07,627.5,470.5,15.0,13.0,58.3,no-interaction,239.8,no-interaction,330.9,no-interaction
t2,222,00:00:07,627.5,470.5,15.0,13.0,59.6,no-interaction,234.8,no-interaction,335.4,no-interaction
t2,223,00:00:07,627.5,470.5,15.0,13.0,58.3,no-interaction,231.7,no-interaction,336.7,no-interaction
t2,224,00:00:07,627.5,470.5,15.0,13.0,59.6,no-interaction,228.4,no-interaction,341.1,no-interaction
t2,225,00:00:07,628.5,470.5,15.0,13.0,58.7,no-interaction,224.8,no-interaction,344.1,no-interaction
t2,226,00:00:07,627.5,470.5,15.0,13.0,60.9,no-interaction,222.3,no-interaction,346.7,no-interaction
t2,227,00:00:07,628.5,470.5,15.0,13.0,62.2,no-interaction,219.3,no-interaction,347.8,no-interaction
t2,228,00:00:07,628.5,470.5,15.0,13.0,62.2,no-interaction,216.0,no-interaction,349.5,no-interaction
t2,229,00:00:07,628.5,470.5,15.0,13.0,62.2,no-interaction,213.1,no-interaction,351.1,no-interaction
t2,230,00:00:07,628.5,470.5,15.0,13.0,62.2,no-interaction,209.9,no-interaction,350.9,no-interaction
t2,231,00:00:07,628.5,470.5,15.0,13.0,62.6,no-interaction,207.5,no-interaction,352.0,no-interaction
t2,232,00:00:07,629.5,470.5,15.0,13.0,62.2,no-interaction,203.0,no-interaction,352.0,no-interaction
t2,233,00:00:07,630.5,470.5,15.0,13.0,60.4,no-interaction,200.6,no-interaction,351.9,no-interaction
t2,234,00:00:07,630.5,469.5,15.0,13.0,58.1,no-interaction,196.1,no-interaction,352.6,no-interaction
t2,235,00:00:07,630.5,469.5,15.0,13.0,57.7,no-interaction,193.7,no-interaction,352.0,no-interaction
t2,236,00:00:07,631.5,469.5,15.0,13.0,57.3,no-interaction,190.7,no-interaction,352.9,no-interaction
t2,237,00:00:07,634.5,468.5,15.0,13.0,53.3,no-interaction,182.9,no-interaction,350.4,no-interaction
t2,238,00:00:07,634.5,468.5,15.0,13.0,52.7,no-interaction,180.6,no-interaction,349.9,no-interaction
t2,239,00:00:07,635.5,468.5,15.0,13.0,51.0,no-interaction,177.7,no-interaction,350.4,no-interaction
t2,240,00:00:08,636.5,468.5,15.0,13.0,50.8,no-interaction,173.3,no-interaction,350.9,no-interaction
t2,241,00:00:08,636.5,468.5,15.0,13.0,51.4,no-interaction,170.4,no-interaction,350.5,no-interaction
t2,242,00:00:08,637.5,468.5,15.0,13.0,49.2,no-interaction,166.2,no-interaction,351.0,no-interaction
t2,243,00:00:08,640.5,468.5,15.0,13.0,46.8,no-interaction,160.5,no-interaction,350.0,no-interaction
t2,244,00:00:08,640.5,467.5,15.0,13.0,46.2,no-interaction,157.0,no-interaction,350.7,no-interaction
t2,245,00:00:08,641.5,468.5,15.0,13.0,46.0,no-interaction,153.5,no-interaction,354.3,no-interaction
t2,246,00:00:08,644.5,467.5,15.0,13.0,42.4,no-interaction,147.8,no-interaction,353.8,no-interaction
t2,247,00:00:08,645.5,468.5,15.0,13.0,43.1,no-interaction,144.3,no-interaction,356.6,no-interaction
t2,248,00:00:08,648.5,467.5,15.0,13.0,39.1,no-interaction,137.9,no-interaction,356.3,no-interaction
t2,249,00:00:08,649.5,468.5,15.0,13.0,38.6,no-interaction,134.4,no-interaction,359.2,no-interaction
t2,250,00:00:08,651.5,467.5,15.0,13.0,35.5,no-interaction,129.4,no-interaction,362.0,no-interaction
t2,251,00:00:08,653.5,467.5,15.0,13.0,34.0,no-interaction,125.2,no-interaction,366.0,no-interaction
t2,252,00:00:08,656.5,466.5,15.0,13.0,31.8,no-interaction,118.8,no-interaction,367.0,no-interaction
t2,253,00:00:08,657.5,464.5,15.0,13.0,29.2,no-interaction,111.7,no-interaction,367.2,no-interaction
t2,254,00:00:08,659.5,463.5,15.0,13.0,26.9,no-interaction,106.8,no-interaction,367.3,no-interaction
t2,255,00:00:08,661.5,463.5,15.0,13.0,25.2,no-interaction,101.8,no-interaction,372.6,no-interaction
t2,256,00:00:08,663.5,462.5,15.0,13.0,24.0,no-interaction,95.5,no-interaction,374.1,no-interaction
t2,257,00:00:08,665.5,461.5,15.0,13.0,22.6,no-interaction,89.1,no-interaction,374.4,no-interaction
t2,258,00:00:08,666.5,460.5,15.0,13.0,21.0,no-interaction,84.9,no-interaction,376.1,no-interaction
t2,259,00:00:08,667.5,457.5,15.0,13.0,18.6,no-interaction,77.8,no-interaction,374.4,no-interaction
t2,260,00:00:08,669.5,457.5,15.0,13.0,21.9,no-interaction,75.0,no-interaction,376.1,no-interaction
t2,261,00:00:08,671.5,456.5,15.0,13.0,21.6,no-interaction,70.0,no-interaction,376.0,no-interaction
t2,262,00:00:08,672.5,454.5,15.0,13.0,21.9,no-interaction,66.5,no-interaction,374.8,no-interaction
t2,263,00:00:08,673.5,453.5,15.0,13.0,23.8,no-interaction,61.5,no-interaction,373.4,no-interaction
t2,264,00:00:08,674.5,453.5,15.0,13.0,25.3,no-interaction,60.8,no-interaction,372.0,no-interaction
t2,265,00:00:08,673.5,453.5,15.0,13.0,24.1,no-interaction,61.5,no-interaction,372.5,no-interaction
t2,266,00:00:08,674.5,453.5,15.0,13.0,27.0,no-interaction,60.8,no-interaction,371.1,no-interaction
t2,267,00:00:08,673.5,453.5,15.0,13.0,27.1,no-interaction,61.5,no-interaction,370.8,no-interaction
t2,268,00:00:08,674.5,453.5,15.0,13.0,29.2,no-interaction,60.8,no-interaction,368.5,no-interaction
t2,269,00:00:08,673.5,453.5,15.0,13.0,28.1,no-interaction,61.5,no-interaction,366.9,no-interaction
t2,270,00:00:09,674.5,453.5,15.0,13.0,29.3,no-interaction,60.8,no-interaction,365.9,no-interaction
t2,271,00:00:09,674.5,453.5,15.0,13.0,30.3,no-interaction,60.8,no-interaction,364.2,no-interaction
t2,272,00:00:09,673.5,453.5,15.0,13.0,30.4,no-interaction,61.5,no-interaction,362.0,no-interaction
t2,273,00:00:09,674.5,453.5,15.0,13.0,30.3,no-interaction,60.8,no-interaction,359.2,no-interaction
t2,274,00:00:09,674.5,452.5,15.0,13.0,31.6,no-interaction,60.1,no-interaction,356.5,no-interaction
t2,275,00:00:09,674.5,449.5,15.0,13.0,32.3,no-interaction,59.4,no-interaction,354.1,no-interaction
t2,276,00:00:09,675.5,448.5,15.0,13.0,33.5,no-interaction,58.0,no-interaction,350.5,no-interaction
t2,277,00:00:09,677.5,446.5,15.0,13.0,37.3,no-interaction,54.5,no-interaction,349.3,no-interaction
t2,278,00:00:09,677.5,443.5,15.0,13.0,41.1,no-interaction,51.9,no-interaction,344.9,no-interaction
t2,279,00:00:09,677.5,442.5,15.0,13.0,42.1,no-interaction,50.1,no-interaction,346.3,no-interaction
t2,280,00:00:09,677.5,439.5,15.0,13.0,45.3,no-interaction,47.9,no-interaction,343.9,no-interaction
t2,281,00:00:09,677.5,438.5,15.0,13.0,48.9,no-interaction,46.8,no-interaction,344.8,no-interaction
t2,282,00:00:09,678.5,435.5,15.0,13.0,53.5,no-interaction,44.1,no-interaction,343.2,no-interaction
t2,283,00:00:09,679.5,434.5,15.0,13.0,55.8,no-interaction,42.7,no-interaction,342.4,no-interaction
t2,284,00:00:09,681.5,431.5,15.0,13.0,59.4,no-interaction,39.3,no-interaction,341.6,no-interaction
t2,285,00:00:09,682.5,430.5,15.0,13.0,62.1,no-interaction,36.7,no-interaction,342.8,no-interaction
t2,286,00:00:09,682.5,426.5,15.0,13.0,66.0,no-interaction,35.3,no-interaction,341.9,no-interaction
t2,287,00:00:09,683.5,424.5,15.0,13.0,70.5,no-interaction,33.8,no-interaction,341.5,no-interaction
t2,288,00:00:09,685.5,422.5,15.0,13.0,74.9,no-interaction,31.6,no-interaction,342.6,no-interaction
t2,289,00:00:09,687.5,420.5,15.0,13.0,79.1,no-interaction,29.5,no-interaction,344.7,no-interaction
t2,290,00:00:09,689.5,420.5,15.0,13.0,83.7,no-interaction,27.5,no-interaction,347.2,no-interaction
t2,291,00:00:09,688.5,422.5,15.0,13.0,84.5,no-interaction,28.6,no-interaction,348.4,no-interaction
t2,292,00:00:09,687.5,425.5,15.0,13.0,83.2,no-interaction,28.9,no-interaction,352.5,no-interaction
t2,293,00:00:09,683.5,424.5,15.0,13.0,83.2,no-interaction,32.7,no-interaction,349.4,no-interaction
t2,294,00:00:09,684.5,423.5,15.0,13.0,85.9,no-interaction,31.6,no-interaction,348.7,no-interaction
t2,295,00:00:09,684.5,423.5,15.0,13.0,89.0,no-interaction,32.6,no-interaction,348.9,no-interaction
t2,296,00:00:09,686.5,422.5,15.0,13.0,92.6,no-interaction,30.5,no-interaction,348.8,no-interaction
t2,297,00:00:09,687.5,421.5,15.0,13.0,98.0,no-interaction,29.5,no-interaction,350.2,no-interaction
t2,298,00:00:09,690.5,422.5,15.0,13.0,102.2,no-interaction,26.5,no-interaction,352.6,no-interaction
t2,299,00:00:09,689.5,421.5,15.0,13.0,104.8,no-interaction,26.5,no-interaction,351.2,no-interaction
t2,300,00:00:10,690.5,420.5,15.0,13.0,108.3,no-interaction,23.8,no-interaction,351.5,no-interaction
t2,301,00:00:10,688.5,419.5,15.0,13.0,109.6,no-interaction,24.1,no-interaction,350.9,no-interaction
t2,302,00:00:10,688.5,419.5,15.0,13.0,111.8,no-interaction,23.1,no-interaction,350.9,no-interaction
t2,303,00:00:10,689.5,420.5,15.0,13.0,115.0,no-interaction,20.4,no-interaction,352.8,no-interaction
t2,304,00:00:10,691.5,419.5,15.0,13.0,121.2,no-interaction,17.9,no-interaction,353.1,no-interaction
t2,305,00:00:10,691.5,419.5,15.0,13.0,123.5,no-interaction,17.0,no-interaction,354.5,no-interaction
t2,306,00:00:10,690.5,420.5,15.0,13.0,126.1,no-interaction,14.8,no-interaction,356.2,no-interaction
t2,307,00:00:10,687.5,420.5,15.0,13.0,126.6,no-interaction,15.7,no-interaction,354.5,no-interaction
t2,308,00:00:10,688.5,420.5,15.0,13.0,129.7,no-interaction,14.6,no-interaction,355.9,no-interaction
t2,309,00:00:10,689.5,419.5,15.0,13.0,135.1,no-interaction,17.5,no-interaction,356.4,no-interaction
t2,310,00:00:10,690.5,420.5,15.0,13.0,139.5,no-interaction,16.9,no-interaction,357.0,no-interaction
t2,311,00:00:10,690.5,419.5,15.0,13.0,141.3,no-interaction,20.9,no-interaction,357.0,no-interaction
t2,312,00:00:10,690.5,420.5,15.0,13.0,143.6,no-interaction,24.0,no-interaction,357.5,no-interaction
t2,313,00:00:10,691.5,419.5,15.0,13.0,147.6,no-interaction,27.3,no-interaction,357.8,no-interaction
t2,314,00:00:10,692.5,420.5,15.0,13.0,151.7,no-interaction,31.3,no-interaction,358.9,no-interaction
t2,315,00:00:10,692.5,419.5,15.0,13.0,155.3,no-interaction,36.9,no-interaction,356.7,no-interaction
t2,316,00:00:10,689.5,420.5,15.0,13.0,153.5,no-interaction,36.9,no-interaction,356.4,no-interaction
t2,317,00:00:10,688.5,421.5,15.0,13.0,158.1,no-interaction,41.0,no-interaction,355.9,no-interaction
t2,318,00:00:10,684.5,420.5,15.0,13.0,155.9,no-interaction,41.7,no-interaction,351.2,no-interaction
t2,319,00:00:10,685.5,419.5,15.0,13.0,159.2,no-interaction,49.5,no-interaction,348.6,no-interaction
t2,320,00:00:10,685.5,420.5,15.0,13.0,162.5,no-interaction,52.4,no-interaction,348.1,no-interaction
t2,321,00:00:10,685.5,420.5,15.0,13.0,165.3,no-interaction,57.3,no-interaction,347.3,no-interaction
t2,322,00:00:10,687.5,419.5,15.0,13.0,169.7,no-interaction,63.9,no-interaction,345.3,no-interaction
t2,323,00:00:10,688.5,420.5,15.0,13.0,174.4,no-interaction,66.7,no-interaction,346.7,no-interaction
t2,324,00:00:10,687.5,419.5,15.0,13.0,175.9,no-interaction,72.6,no-interaction,343.9,no-interaction
t2,325,00:00:10,688.5,420.5,15.0,13.0,179.3,no-interaction,75.0,no-interaction,345.3,no-interaction
t2,326,00:00:10,686.5,419.5,15.0,13.0,180.3,no-interaction,77.2,no-interaction,342.8,no-interaction
t2,327,00:00:10,689.5,419.5,15.0,13.0,185.3,no-interaction,85.7,no-interaction,344.5,no-interaction
t2,328,00:00:10,690.5,419.5,15.0,13.0,188.5,no-interaction,90.6,no-interaction,344.2,no-interaction
t2,329,00:00:10,690.5,419.5,15.0,13.0,189.1,no-interaction,95.2,no-interaction,344.2,no-interaction
t2,330,00:00:11,690.5,419.5,15.0,13.0,192.0,no-interaction,97.0,no-interaction,344.2,no-interaction
t2,331,00:00:11,691.5,419.5,15.0,13.0,194.8,no-interaction,103.5,no-interaction,344.7,no-interaction
t2,332,00:00:11,691.5,419.5,15.0,13.0,198.4,no-interaction,106.7,no-interaction,344.7,no-interaction
t2,333,00:00:11,690.5,419.5,15.0,13.0,198.8,no-interaction,109.3,no-interaction,345.0,no-interaction
t2,334,00:00:11,688.5,419.5,15.0,13.0,198.2,no-interaction,112.3,no-interaction,344.8,no-interaction
t2,335,00:00:11,688.5,420.5,15.0,13.0,199.1,no-interaction,114.1,no-interaction,345.6,no-interaction
t2,336,00:00:11,690.5,419.5,15.0,13.0,203.2,no-interaction,120.8,no-interaction,346.7,no-interaction
t2,337,00:00:11,691.5,419.5,15.0,13.0,206.9,no-interaction,123.4,no-interaction,348.9,no-interaction
t2,338,00:00:11,692.5,419.5,15.0,13.0,210.3,no-interaction,127.5,no-interaction,350.8,no-interaction
t2,339,00:00:11,692.5,419.5,15.0,13.0,212.0,no-interaction,131.3,no-interaction,350.8,no-interaction
t2,340,00:00:11,692.5,419.5,15.0,13.0,216.0,no-interaction,133.2,no-interaction,351.7,no-interaction
t2,341,00:00:11,692.5,419.5,15.0,13.0,218.7,no-interaction,136.7,no-interaction,353.3,no-interaction
t2,342,00:00:11,692.5,419.5,15.0,13.0,223.2,no-interaction,142.6,no-interaction,355.0,no-interaction
t2,343,00:00:11,692.5,419.5,15.0,13.0,224.2,no-interaction,146.2,no-interaction,356.7,no-interaction
t2,344,00:00:11,693.5,419.5,15.0,13.0,227.9,no-interaction,150.2,no-interaction,358.4,no-interaction
t2,345,00:00:11,694.5,418.5,15.0,13.0,233.2,no-interaction,157.7,no-interaction,359.5,no-interaction
t2,346,00:00:11,694.5,417.5,15.0,13.0,236.0,no-interaction,160.9,no-interaction,359.5,no-interaction
t2,347,00:00:11,694.5,418.5,15.0,13.0,238.2,no-interaction,164.7,no-interaction,362.8,no-interaction
t2,348,00:00:11,694.5,417.5,15.0,13.0,240.0,no-interaction,169.1,no-interaction,362.8,no-interaction
t2,349,00:00:11,695.5,417.5,15.0,13.0,241.8,no-interaction,172.8,no-interaction,366.4,no-interaction
t2,350,00:00:11,696.5,417.5,15.0,13.0,245.4,no-interaction,181.3,no-interaction,368.6,no-interaction
t2,351,00:00:11,698.5,416.5,15.0,13.0,247.3,no-interaction,186.9,no-interaction,368.3,no-interaction
t2,352,00:00:11,699.5,414.5,15.0,13.0,250.2,no-interaction,192.5,no-interaction,368.6,no-interaction
t2,353,00:00:11,701.5,413.5,15.0,13.0,254.0,no-interaction,199.0,no-interaction,370.5,no-interaction
t2,354,00:00:11,702.5,413.5,15.0,13.0,255.5,no-interaction,202.8,no-interaction,372.8,no-interaction
t2,355,00:00:11,703.5,412.5,15.0,13.0,258.3,no-interaction,210.6,no-interaction,373.3,no-interaction
t2,356,00:00:11,707.5,409.5,15.0,13.0,263.3,no-interaction,217.3,no-interaction,373.6,no-interaction
t2,357,00:00:11,709.5,408.5,15.0,13.0,267.3,no-interaction,223.3,no-interaction,373.9,no-interaction
t2,358,00:00:11,711.5,406.5,15.0,13.0,271.2,no-interaction,230.2,no-interaction,373.5,no-interaction
t2,359,00:00:11,714.5,405.5,15.0,13.0,277.0,no-interaction,234.1,no-interaction,374.4,no-interaction
t2,360,00:00:12,716.5,404.5,15.0,13.0,282.0,no-interaction,242.0,no-interaction,375.3,no-interaction
t2,361,00:00:12,719.5,402.5,15.0,13.0,287.8,no-interaction,249.7,no-interaction,375.3,no-interaction
t2,362,00:00:12,722.5,399.5,15.0,13.0,294.9,no-interaction,255.7,no-interaction,376.1,no-interaction
t2,363,00:00:12,723.5,397.5,15.0,13.0,298.0,no-interaction,259.0,no-interaction,375.6,no-interaction
t2,364,00:00:12,726.5,395.5,15.0,13.0,305.1,no-interaction,264.8,no-interaction,376.7,no-interaction
t2,365,00:00:12,730.5,393.5,15.0,13.0,312.2,no-interaction,270.8,no-interaction,377.5,no-interaction
t2,366,00:00:12,732.5,390.5,15.0,13.0,316.2,no-interaction,278.6,no-interaction,377.3,no-interaction
t2,367,00:00:12,734.5,385.5,15.0,13.0,321.5,no-interaction,283.2,no-interaction,374.6,no-interaction
t2,368,00:00:12,736.5,383.5,15.0,13.0,325.7,no-interaction,286.6,no-interaction,375.2,no-interaction
t2,369,00:00:12,737.5,381.5,15.0,13.0,328.7,no-interaction,290.0,no-interaction,374.3,no-interaction
t2,370,00:00:12,740.5,378.5,15.0,13.0,333.8,no-interaction,295.3,no-interaction,375.5,no-interaction
t2,371,00:00:12,742.5,375.5,15.0,13.0,337.3,no-interaction,302.1,no-interaction,374.6,no-interaction
t2,372,00:00:12,743.5,372.5,15.0,13.0,337.5,no-interaction,305.7,no-interaction,373.1,no-interaction
t2,373,00:00:12,745.5,368.5,15.0,13.0,341.1,no-interaction,309.4,no-interaction,373.0,no-interaction
t2,374,00:00:12,746.5,364.5,15.0,13.0,341.5,no-interaction,312.3,no-interaction,371.6,no-interaction
t2,375,00:00:12,746.5,361.5,15.0,13.0,342.1,no-interaction,315.4,no-interaction,369.5,no-interaction
t2,376,00:00:12,747.5,359.5,15.0,13.0,343.3,no-interaction,319.1,no-interaction,369.5,no-interaction
t2,377,00:00:12,749.5,357.5,15.0,13.0,346.7,no-interaction,324.7,no-interaction,371.6,no-interaction
t2,378,00:00:12,750.5,354.5,15.0,13.0,349.0,no-interaction,327.1,no-interaction,370.9,no-interaction
t2,379,00:00:12,750.5,352.5,15.0,13.0,351.8,no-interaction,327.8,no-interaction,368.8,no-interaction
t2,380,00:00:12,749.5,350.5,15.0,13.0,353.5,no-interaction,328.1,no-interaction,368.1,no-interaction
t2,381,00:00:12,750.5,349.5,15.0,13.0,360.9,no-interaction,330.0,no-interaction,368.2,no-interaction
t2,382,00:00:12,750.5,348.5,15.0,13.0,362.1,no-interaction,330.8,no-interaction,367.5,no-interaction
t2,383,00:00:12,750.5,345.5,15.0,13.0,366.0,no-interaction,332.2,no-interaction,365.4,no-interaction
t2,384,00:00:12,750.5,344.5,15.0,13.0,369.4,no-interaction,333.2,no-interaction,363.3,no-interaction
t2,385,00:00:12,752.5,339.5,15.0,13.0,373.5,no-interaction,337.2,no-interaction,362.1,no-interaction
t2,386,00:00:12,753.5,337.5,15.0,13.0,374.0,no-interaction,338.5,no-interaction,360.8,no-interaction
t2,387,00:00:12,755.5,335.5,15.0,13.0,376.5,no-interaction,340.9,no-interaction,361.6,no-interaction
t2,388,00:00:12,755.5,333.5,15.0,13.0,379.4,no-interaction,341.4,no-interaction,359.6,no-interaction
t2,389,00:00:12,755.5,332.5,15.0,13.0,379.7,no-interaction,341.6,no-interaction,359.0,no-interaction
t2,390,00:00:13,755.5,330.5,15.0,13.0,378.6,no-interaction,342.1,no-interaction,357.7,no-interaction
t2,391,00:00:13,755.5,329.5,15.0,13.0,375.4,no-interaction,342.4,no-interaction,357.0,no-interaction
t2,392,00:00:13,755.5,329.5,15.0,13.0,375.2,no-interaction,342.4,no-interaction,357.0,no-interaction
t2,393,00:00:13,756.5,327.5,15.0,13.0,374.1,no-interaction,344.6,no-interaction,356.5,no-interaction
t2,394,00:00:13,756.5,325.5,15.0,13.0,371.0,no-interaction,345.1,no-interaction,354.5,no-interaction
t2,395,00:00:13,757.5,323.5,15.0,13.0,369.0,no-interaction,348.0,no-interaction,353.4,no-interaction
t2,396,00:00:13,758.5,320.5,15.0,13.0,367.0,no-interaction,350.5,no-interaction,352.3,no-interaction
t2,397,00:00:13,757.5,316.5,15.0,13.0,363.0,no-interaction,352.3,no-interaction,348.3,no-interaction
t2,398,00:00:13,758.5,314.5,15.0,13.0,364.0,no-interaction,354.7,no-interaction,346.7,no-interaction
t2,399,00:00:13,758.5,312.5,15.0,13.0,363.0,no-interaction,357.2,no-interaction,345.6,no-interaction
t2,400,00:00:13,759.5,309.5,15.0,13.0,363.0,no-interaction,360.0,no-interaction,343.4,no-interaction
t2,401,00:00:13,760.5,307.5,15.0,13.0,365.1,no-interaction,361.5,no-interaction,342.4,no-interaction
t2,402,00:00:13,759.5,304.5,15.0,13.0,364.2,no-interaction,361.8,no-interaction,338.7,no-interaction
t2,403,00:00:13,758.5,300.5,15.0,13.0,363.3,no-interaction,362.1,no-interaction,334.4,no-interaction
t2,404,00:00:13,757.5,298.5,15.0,13.0,362.4,no-interaction,362.7,no-interaction,331.9,no-interaction
t2,405,00:00:13,757.5,295.5,15.0,13.0,361.6,no-interaction,363.7,no-interaction,330.5,no-interaction
t2,406,00:00:13,757.5,292.5,15.0,13.0,362.7,no-interaction,365.6,no-interaction,327.4,no-interaction
t2,407,00:00:13,755.5,288.5,15.0,13.0,360.0,no-interaction,365.1,no-interaction,322.5,no-interaction
t2,408,00:00:13,754.5,286.5,15.0,13.0,359.0,no-interaction,364.9,no-interaction,319.5,no-interaction
t2,409,00:00:13,751.5,284.5,15.0,13.0,357.1,no-interaction,362.8,no-interaction,314.5,no-interaction
t2,410,00:00:13,751.5,282.5,15.0,13.0,357.1,no-interaction,363.5,no-interaction,311.5,no-interaction
t2,411,00:00:13,750.5,279.5,15.0,13.0,356.2,no-interaction,363.7,no-interaction,307.6,no-interaction
t2,412,00:00:13,749.5,277.5,15.0,13.0,355.3,no-interaction,363.5,no-interaction,305.2,no-interaction
t2,413,00:00:13,749.5,274.5,15.0,13.0,356.4,no-interaction,364.7,no-interaction,301.8,no-interaction
t2,414,00:00:13,749.5,270.5,15.0,13.0,358.6,no-interaction,366.2,no-interaction,297.6,no-interaction
t2,415,00:00:13,748.5,266.5,15.0,13.0,359.8,no-interaction,367.4,no-interaction,292.1,no-interaction
t2,416,00:00:13,747.5,264.5,15.0,13.0,359.8,no-interaction,367.8,no-interaction,288.5,no-interaction
t2,417,00:00:13,747.5,260.5,15.0,13.0,362.0,no-interaction,369.9,no-interaction,285.3,no-interaction
t2,418,00:00:13,748.5,257.5,15.0,13.0,366.1,no-interaction,374.0,no-interaction,283.1,no-interaction
t2,419,00:00:13,749.5,255.5,15.0,13.0,370.2,no-interaction,374.9,no-interaction,282.3,no-interaction
t2,420,00:00:14,751.5,251.5,15.0,13.0,374.6,no-interaction,377.6,no-interaction,278.9,no-interaction
t2,421,00:00:14,751.5,248.5,15.0,13.0,377.8,no-interaction,378.5,no-interaction,275.8,no-interaction
t2,422,00:00:14,752.5,244.5,15.0,13.0,381.9,no-interaction,381.1,no-interaction,274.2,no-interaction
t2,423,00:00:14,752.5,241.5,15.0,13.0,384.1,no-interaction,381.5,no-interaction,270.8,no-interaction
t2,424,00:00:14,753.5,239.5,15.0,13.0,387.1,no-interaction,382.5,no-interaction,268.2,no-interaction
t2,425,00:00:14,755.5,234.5,15.0,13.0,392.5,no-interaction,386.1,no-interaction,266.0,no-interaction
t2,426,00:00:14,756.5,231.5,15.0,13.0,397.7,no-interaction,387.8,no-interaction,264.6,no-interaction
t2,427,00:00:14,754.5,229.5,15.0,13.0,397.8,no-interaction,386.9,no-interaction,260.5,no-interaction
t2,428,00:00:14,754.5,225.5,15.0,13.0,399.9,no-interaction,387.3,no-interaction,257.3,no-interaction
t2,429,00:00:14,754.5,223.5,15.0,13.0,401.1,no-interaction,387.3,no-interaction,254.7,no-interaction
t2,430,00:00:14,755.5,221.5,15.0,13.0,401.8,no-interaction,388.6,no-interaction,253.5,no-interaction
t2,431,00:00:14,756.5,218.5,15.0,13.0,403.6,no-interaction,390.5,no-interaction,251.9,no-interaction
t2,432,00:00:14,756.5,214.5,15.0,13.0,405.9,no-interaction,390.9,no-interaction,249.4,no-interaction
t2,433,00:00:14,755.5,211.5,15.0,13.0,405.9,no-interaction,390.4,no-interaction,245.2,no-interaction
t2,434,00:00:14,754.5,209.5,15.0,13.0,405.7,no-interaction,390.4,no-interaction,242.1,no-interaction
t2,435,00:00:14,752.5,207.5,15.0,13.0,404.5,no-interaction,388.6,no-interaction,238.6,no-interaction
t2,436,00:00:14,752.5,204.5,15.0,13.0,403.4,no-interaction,389.0,no-interaction,235.8,no-interaction
t2,437,00:00:14,751.5,202.5,15.0,13.0,402.2,no-interaction,388.5,no-interaction,233.0,no-interaction
t2,438,00:00:14,752.5,198.5,15.0,13.0,403.5,no-interaction,390.3,no-interaction,229.6,no-interaction
t2,439,00:00:14,751.5,196.5,15.0,13.0,402.5,no-interaction,389.4,no-interaction,225.8,no-interaction
t2,440,00:00:14,751.5,193.5,15.0,13.0,402.4,no-interaction,389.8,no-interaction,221.4,no-interaction
t2,441,00:00:14,750.5,192.5,15.0,13.0,400.0,no-interaction,389.4,no-interaction,217.2,no-interaction
t2,442,00:00:14,747.5,189.5,15.0,13.0,395.1,no-interaction,387.5,no-interaction,210.6,no-interaction
t2,443,00:00:14,746.5,188.5,15.0,13.0,391.7,no-interaction,386.2,no-interaction,206.8,no-interaction
